DISTRICT_NAME,TIME,RAINFALL
Alwar,2018-01-01,0.0
Alwar,2018-01-02,0.0
Alwar,2018-01-03,0.0
Alwar,2018-01-04,0.0
Alwar,2018-01-05,0.0
Alwar,2018-01-06,0.0
Alwar,2018-01-07,0.0
Alwar,2018-01-08,0.0
Alwar,2018-01-09,0.0
Alwar,2018-01-10,0.0
Alwar,2018-01-11,0.0
Alwar,2018-01-12,0.0
Alwar,2018-01-13,0.0
Alwar,2018-01-14,0.0
Alwar,2018-01-15,0.0
Alwar,2018-01-16,0.0
Alwar,2018-01-17,0.0
Alwar,2018-01-18,0.0
Alwar,2018-01-19,0.0
Alwar,2018-01-20,0.0
Alwar,2018-01-21,0.0
Alwar,2018-01-22,0.0
Alwar,2018-01-23,0.0
Alwar,2018-01-24,1.0338883655411857
Alwar,2018-01-25,0.0
Alwar,2018-01-26,0.0
Alwar,2018-01-27,0.0
Alwar,2018-01-28,0.0
Alwar,2018-01-29,0.0
Alwar,2018-01-30,0.0
Alwar,2018-01-31,0.0
Alwar,2018-02-01,0.0
Alwar,2018-02-02,0.0
Alwar,2018-02-03,0.0
Alwar,2018-02-04,0.0
Alwar,2018-02-05,0.0
Alwar,2018-02-06,0.0
Alwar,2018-02-07,0.0
Alwar,2018-02-08,0.0
Alwar,2018-02-09,0.0
Alwar,2018-02-10,0.0
Alwar,2018-02-11,0.0
Alwar,2018-02-12,0.0
Alwar,2018-02-13,0.0
Alwar,2018-02-14,0.0
Alwar,2018-02-15,0.0
Alwar,2018-02-16,0.0
Alwar,2018-02-17,0.0
Alwar,2018-02-18,0.0
Alwar,2018-02-19,0.0
Alwar,2018-02-20,0.0
Alwar,2018-02-21,0.0
Alwar,2018-02-22,0.0
Alwar,2018-02-23,0.0
Alwar,2018-02-24,0.0
Alwar,2018-02-25,0.0
Alwar,2018-02-26,0.0
Alwar,2018-02-27,0.0
Alwar,2018-02-28,0.0
Alwar,2018-03-01,0.0
Alwar,2018-03-02,0.0
Alwar,2018-03-03,0.0
Alwar,2018-03-04,0.0
Alwar,2018-03-05,3.6475306366171156
Alwar,2018-03-06,0.0
Alwar,2018-03-07,0.0
Alwar,2018-03-08,0.0
Alwar,2018-03-09,0.0
Alwar,2018-03-10,0.0
Alwar,2018-03-11,0.0
Alwar,2018-03-12,0.0
Alwar,2018-03-13,0.0
Alwar,2018-03-14,0.0
Alwar,2018-03-15,0.0
Alwar,2018-03-16,0.0
Alwar,2018-03-17,0.0
Alwar,2018-03-18,0.0
Alwar,2018-03-19,0.0
Alwar,2018-03-20,0.0
Alwar,2018-03-21,0.0
Alwar,2018-03-22,0.0
Alwar,2018-03-23,0.0
Alwar,2018-03-24,0.0
Alwar,2018-03-25,0.0
Alwar,2018-03-26,0.0
Alwar,2018-03-27,0.0
Alwar,2018-03-28,0.0
Alwar,2018-03-29,0.0
Alwar,2018-03-30,0.0
Alwar,2018-03-31,0.0
Alwar,2018-04-01,0.0
Alwar,2018-04-02,0.0
Alwar,2018-04-03,0.0
Alwar,2018-04-04,0.0
Alwar,2018-04-05,0.0
Alwar,2018-04-06,1.0152304342814855
Alwar,2018-04-07,2.9682055371148244
Alwar,2018-04-08,0.0
Alwar,2018-04-09,0.0
Alwar,2018-04-10,0.0
Alwar,2018-04-11,0.5308970936707088
Alwar,2018-04-12,22.57005500793457
Alwar,2018-04-13,0.4519217184611729
Alwar,2018-04-14,0.0
Alwar,2018-04-15,0.0
Alwar,2018-04-16,0.0
Alwar,2018-04-17,0.0899822541645595
Alwar,2018-04-18,0.0
Alwar,2018-04-19,0.0
Alwar,2018-04-20,0.0
Alwar,2018-04-21,0.0
Alwar,2018-04-22,0.0
Alwar,2018-04-23,0.0
Alwar,2018-04-24,0.0
Alwar,2018-04-25,0.0
Alwar,2018-04-26,0.0
Alwar,2018-04-27,0.0
Alwar,2018-04-28,0.0
Alwar,2018-04-29,0.0
Alwar,2018-04-30,0.34216112324169706
Alwar,2018-05-01,0.05358463951519558
Alwar,2018-05-02,0.0
Alwar,2018-05-03,9.369775227137975
Alwar,2018-05-04,0.0
Alwar,2018-05-05,0.0
Alwar,2018-05-06,0.0
